property_url,text,full_street_line,city,state,zip_code,Latitude,Longitude,neighborhoods,county,primary_photo,nearby_crimes,rent_price,id,crime_score,beds,bath,sqft,url,lat,long,restaurant,grocery,cafe,park,school,hospital,parking,Area,Morning Rate,Afternoon Rate,Evening Rate,parking_cost
https://www.realtor.com/realestateandhomes-detail/M9359615825?listing_status=rental,"Beautiful 1 bedroom 2 bathroom condo fully furnished and stylish the condo lighting is amazing Welcome home to this spacious two story Queen Anne condo that feels more like a house. Main floor features an open kitchen with tile countertops, breakfast bar, gas stove, and large living room as well as a built-in desk and half bath. Upstairs boasts Primary bedroom with an abundance of natural light, tons of storage space, full bath and washer/dryer. Private partially fenced patio with side gate for additional storage or motorcycle/bike parking. Newer interior paint and exterior doors. Prime location with the low maintenance of a condo and the space and benefits of a house all walking distance to shops and restaurants secure it today This property is using RentRedi for rent payments. With RentRedi, you can easily submit rent payments, boost your credit by reporting rent payments, sign up for affordable renters insurance, and more from the app!",511 Ward St Unit Main,Seattle,WA,98109,47.627857,-122.346977,"Queen Anne, Lower Queen Anne",King,http://ap.rdcpix.com/204c14001ad321c520339de6018fb993l-m1559322294od-w480_h360_x2.webp?w=1080&q=75,589,2450.0,M9359615825,17.62417714,1.0,2.0,914,https://www.realtor.com/realestateandhomes-detail/M9359615825?listing_status=rental,47.627857,-122.346977,20,1,20,20,20,5,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M9457235401?listing_status=rental,"FREE MONTH w/ signed 12-month lease! Video tour: Outrigger Apartments is loaded with Mid Century charm and generous space . This secure building is conveniently located on 15th Ave NE near NE 56th Street. Half a mile to the Roosevelt Link light-rail station and less than two miles to the UW station! Only 11 blocks from UW campus, a few blocks from Ravenna Park, near the Burke Gilman trail, and close to both University Village and 45th Street shopping and restaurants. Unit Size - 487 sq ft (studio, 1 bath) Security Deposit - one month's rent (up to 90% refundable) Application - $54 per adult () Lease Term - 12 months Permit Parking - Available for $90 a month Laundry - Onsite, operated with PayRange- no quarters needed! Pets - Cats and Dogs, deposit $300 Storage - Available for $30/month Water/Sewer/Garbage - from $60/month for 1 person, varies Electricity - from $60/month, varies Showings by appointment only. To apply, visit TurboTenant and search for Property ID 1720037",5515 15th Ave NE Apt 107,Seattle,WA,98105,47.668922,-122.312202,"University District, Northeast Seattle",King,http://ap.rdcpix.com/3e98cd98e5aa4474aba71cc0c974b552l-m1159554838od-w480_h360_x2.webp?w=1080&q=75,665,1400.0,M9457235401,19.89826451,1.0,1.0,487,https://www.realtor.com/realestateandhomes-detail/M9457235401?listing_status=rental,47.668922,-122.312202,20,3,20,20,20,3,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M2713062034?listing_status=rental,,1552 NW 52nd St,Seattle,WA,98107,47.6668,-122.37845,"Ballard, Adams",King,http://ar.rdcpix.com/20b376a4053b64bc2406ceb217a4bdd8c-f1424816519od-w480_h360_x2.webp?w=1080&q=75,919,2022.5,M2713062034,27.49850389,1.0,1.0,695 - 900,https://www.realtor.com/realestateandhomes-detail/M2713062034?listing_status=rental,47.6668,-122.37845,20,4,20,13,20,10,20,Ballard - Core,1.0,6.0,6.0,84.0
https://www.realtor.com/realestateandhomes-detail/M2796743275?listing_status=rental,"For interested prospects, please provide a mobile number so we can easily get back to you with answers on your inquiry. INCREDIBLE OPPORTUNITY! This meticulously updated 2-bedroom, 821 sq ft condo offers a perfect blend of modern elegance and functional design. Step inside to discover beautiful engineered hardwood floors, solid slab granite countertops, and a stunning full-wall glass backsplash in the kitchen, complemented by sleek stainless steel appliances. Cozy up by the gas fireplace, a warm and inviting centerpiece for your living space. The two remodeled full baths showcase premium fixtures and stylish finishes, while freshly painted doors, upgraded millwork, and LED lighting throughout add a touch of sophistication. The primary suite features a spacious walk-in closet, providing ample storage and organization. With thoughtful updates, this home is truly move-in ready. Don't miss this beautifully updated gem!",2111 Waverly Pl N Apt 201,Seattle,WA,98109,47.638164,-122.342891,"Queen Anne, East Queen Anne",King,http://ap.rdcpix.com/5b00b24925359d7c97a70c2b1c7d9ea4l-m4112673571od-w480_h360_x2.webp?w=1080&q=75,286,2800.0,M2796743275,8.55774985,2.0,2.0,821,https://www.realtor.com/realestateandhomes-detail/M2796743275?listing_status=rental,47.638164,-122.342891,20,1,4,18,19,4,14,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M9395442473?listing_status=rental,"Property Representative: Zen Wei Liew You will be renting a room in a home and sharing a common space with other tenants. KEY FEATURES: Washer and dryer Modern comforts with a functional living space Shared kitchen, living room, and on-site laundry Two spacious rooms available for rent (listed rent price is per room) Utilities included: heat, water, electricity, internet, gas, and trash services TRAVEL: Costco: 8-minute drive Sea-Tac Airport: 15-minute drive Downtown Seattle: 15-20 minutes drive / 30-40 minute bus ride South Park Library: Short walk across the street ADDITIONAL FEATURES: Fully equipped kitchen Spacious room (~120 sq ft) Can be furnished with table and chair upon request Shared bathroom Plenty of street parking Bus to downtown is across the street",8509 8th Ave S Unit 2,Seattle,WA,98108,47.526989,-122.323212,"Greater Duwamish, South Park",King,http://ap.rdcpix.com/98d1afd0c57d57d0b4d4d053286a316el-m88040186od-w480_h360_x2.webp?w=1080&q=75,166,1050.0,M9395442473,4.967085577,3.0,2.0,"1,200",https://www.realtor.com/realestateandhomes-detail/M9395442473?listing_status=rental,47.526989,-122.323212,15,0,3,15,2,0,1,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M2983688838?listing_status=rental,"Welcome to 411 Harvard Apartments, where urban convenience meets neighborhood charm! Our complex offers easy access to transit and is within walking distance of Capitol Hill's vibrant streets, filled with trendy shops and eclectic dining options. Our thoughtfully designed apartments provide a cozy retreat from the city buzz, while still being part of a close-knit community. Experience the best of Capitol Hill living - schedule your tour today and discover your new home in Seattle's dynamic neighborhood!",411 Harvard Ave E,Seattle,WA,98102,47.622321,-122.322343,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/4cf078c5891a410de0dc22b76a7d888ec-f1215777443od-w480_h360_x2.webp?w=1080&q=75,1632,1475.0,M2983688838,48.83303411,1.0,1.0,410 - 550,https://www.realtor.com/realestateandhomes-detail/M2983688838?listing_status=rental,47.622321,-122.322343,20,1,20,20,20,6,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M2983688838?listing_status=rental,"Phone Extension:1 - Welcome to 411 Harvard Apartments, where urban convenience meets neighborhood charm! Our complex offers easy access to transit and is within walking distance of Capitol Hill's vibrant streets, filled with trendy shops and eclectic dining options. Our thoughtfully designed apartments provide a cozy retreat from the city buzz, while still being part of a close-knit community. Experience the best of Capitol Hill living - schedule your tour today and discover your new home in Seattle's dynamic neighborhood!",411 Harvard Ave E,Seattle,WA,98102,47.622321,-122.322343,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/bc50ce5e5ec1cf4ac38a8242e6e3958dc-f2071156748od-w480_h360_x2.webp?w=1080&q=75,1632,1475.0,M2983688838,48.83303411,1.0,1.0,410 - 550,https://www.realtor.com/realestateandhomes-detail/M2983688838?listing_status=rental,47.622321,-122.322343,20,1,20,20,20,6,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M9860396135?listing_status=rental,"The LivingStone is just blocks from Westwood Village with dozens of restaurants and shops. Pick up all of the essentials for home and table. Hit your morning workout, then hunker down with a latte and a good book. Or stop off for a quick lunch and pick up any last minute dinner supplies. For the more exploratory, some of Emerald City's best parks are nearby. Alki Beach is up the road while Fauntleroy Ferry Terminal waits to whisk you to the islands and adventure to the west.",9049 20th Ave SW,Seattle,WA,98106,47.521557,-122.359543,"Delridge, South Delridge",King,http://ar.rdcpix.com/46c99235de094d9f6df2cbdec8a49596c-f1356515188od-w480_h360_x2.webp?w=1080&q=75,566,1545.0,M9860396135,16.93596649,1.0,1.0,366 - 579,https://www.realtor.com/realestateandhomes-detail/M9860396135?listing_status=rental,47.521557,-122.359543,20,3,16,8,16,2,4,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1343660382?listing_status=rental,"This Queen Anne property has all the luxury of the neighborhood at an affordable rate! Top of 5th offers 1 and 2 bedroom spacious units with all the comforts of home, plus large patios and views overlooking Lake Union, the Needle and Downtown Seattle. The neighborhood is bustling with restaurants and bars. Fine dinning and casual alike. Walking distance from the Space Needle, Science Center, Mo POP and Fisher Pavilion for culture, theatre and events galore. Close by is grocery and convenience shopping for all your household needs. Easy access to South Lake Union, I-5 and Aurora Ave N for all your traveling needs. These units don't stay on the market long, so please call for a tour of your new home!",1401 5th Ave N,Seattle,WA,98109,47.631736,-122.347885,"Queen Anne, East Queen Anne",King,http://ar.rdcpix.com/cad8c1c14e5c3919953d4a9f02dc703cc-f1924094850od-w480_h360_x2.webp?w=1080&q=75,341,1495.0,M1343660382,10.20347098,1.0,1.0,425,https://www.realtor.com/realestateandhomes-detail/M1343660382?listing_status=rental,47.631736,-122.347885,20,2,20,20,20,5,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M9770324190?listing_status=rental,Phone Extension:1,5019 Phinney Ave N,Seattle,WA,98103,47.665562,-122.354721,"Woodland Park, North Central, Phinney Ridge",King,http://ar.rdcpix.com/db4d9c496b3a8a10a5f67625594c00acc-f2632813894od-w480_h360_x2.webp?w=1080&q=75,188,1695.0,M9770324190,5.625374028,1.0,1.0,525,https://www.realtor.com/realestateandhomes-detail/M9770324190?listing_status=rental,47.665562,-122.354721,20,1,8,20,14,0,6,Fremont,1.0,6.0,6.5,91.0
https://www.realtor.com/realestateandhomes-detail/M9852606970?listing_status=rental,"(pics and video are of a similar unit) Riviera Northgate Apartments is a controlled access, 44-unit building located in the friendly and quiet community of Pinehurst. It is conveniently close to the Northgate transit center, with easy access to I-5, Lake City, and bus routes to UW, Downtown, and Green Lake. Metro route #73 goes directly to UW, while metro routes #41 and #77 go downtown! There are plenty of shopping, dining, and family activities nearby. There is also a beautiful, new Environmental STEM K-8 school across the street. Unit Size - 932 sq.ft. (2 bed, 1 bath) Security Deposit - equal to one month's rent (up to 90% refundable) Application - $54 per adult (apply at jetcityrent.com) Permit Parking - $50/month Laundry - Onsite, operated with PayRange - no coins needed!! Pets - Cats and dogs, deposit $300 - no pet rent!! Storage - $30/month Water/Sewer/Garbage - from $60+/mo per tenant (varies) Electricity - from $60+/mo per tenant (varies) Showings by appointment only. To apply, visit TurboTenant and search for Property ID 1718802",11540 Pinehurst Way NE Apt 208,Seattle,WA,98125,47.713081,-122.312988,"Northgate, Pinehurst",King,http://ap.rdcpix.com/dbaea547ca10e136eeff456729dd0a7fl-m4238303594od-w480_h360_x2.webp?w=1080&q=75,130,1600.0,M9852606970,3.889886296,2.0,1.0,932,https://www.realtor.com/realestateandhomes-detail/M9852606970?listing_status=rental,47.713081,-122.312988,20,2,8,7,18,1,4,,1.0,4.0,3.5,49.0
